step,generated_image_token_id,rank,prompt_index,absolute_position,token_id,token,attention
206,9585,9,6,8,285,Ġand,0.0016420880565419793
206,9585,10,1,3,15213,Ġtemple,0.0015807838644832373
207,3483,1,3,5,11,",",0.007203650660812855
207,3483,2,10,12,11,",",0.004638670478016138
207,3483,3,17,19,11,",",0.0041628433391451836
207,3483,4,15,17,11,",",0.003199646482244134
207,3483,5,46,48,11,",",0.0030069106724113226
207,3483,6,28,30,285,Ġand,0.002703559584915638
207,3483,7,22,24,11,",",0.0023715218994766474
207,3483,8,20,22,11,",",0.0023691991809755564
207,3483,9,6,8,285,Ġand,0.0016541166696697474
207,3483,10,25,27,72410,Ġgreg,0.001310624647885561
208,7887,1,3,5,11,",",0.0074316696263849735
208,7887,2,10,12,11,",",0.004528829362243414
208,7887,3,15,17,11,",",0.0036275796592235565
208,7887,4,17,19,11,",",0.0030554155819118023
208,7887,5,46,48,11,",",0.002919637830927968
208,7887,6,28,30,285,Ġand,0.0027147496584802866
208,7887,7,20,22,11,",",0.00254517188295722
208,7887,8,22,24,11,",",0.002077104989439249
208,7887,9,6,8,285,Ġand,0.001615174231119454
208,7887,10,40,42,285,Ġand,0.001335511333309114
209,6780,1,3,5,11,",",0.0071831513196229935
209,6780,2,10,12,11,",",0.004391152877360582
209,6780,3,15,17,11,",",0.0037186366971582174
209,6780,4,17,19,11,",",0.003161961678415537
209,6780,5,46,48,11,",",0.0027675898745656013
209,6780,6,20,22,11,",",0.0022906428202986717
209,6780,7,28,30,285,Ġand,0.002069964772090316
209,6780,8,22,24,11,",",0.0020571579225361347
209,6780,9,6,8,285,Ġand,0.001479854341596365
209,6780,10,33,35,285,Ġand,0.0011578632984310389
210,3342,1,3,5,11,",",0.007367352489382029
210,3342,2,10,12,11,",",0.004461341537535191
210,3342,3,15,17,11,",",0.0036974637769162655
210,3342,4,46,48,11,",",0.002652375493198633
210,3342,5,17,19,11,",",0.00251918938010931
210,3342,6,22,24,11,",",0.002091818954795599
210,3342,7,20,22,11,",",0.001975748920813203
210,3342,8,28,30,285,Ġand,0.0018787828739732504
210,3342,9,6,8,285,Ġand,0.0013853537384420633
210,3342,10,33,35,285,Ġand,0.0010975970653817058
211,15767,1,3,5,11,",",0.007311763241887093
211,15767,2,10,12,11,",",0.004558728076517582
211,15767,3,15,17,11,",",0.0034122697543352842
211,15767,4,17,19,11,",",0.002974684117361903
211,15767,5,46,48,11,",",0.002606455236673355
211,15767,6,22,24,11,",",0.0020186330657452345
211,15767,7,20,22,11,",",0.0019384216284379363
211,15767,8,28,30,285,Ġand,0.0014151819050312042
211,15767,9,6,8,285,Ġand,0.0014117738464847207
211,15767,10,33,35,285,Ġand,0.0010864118812605739
212,14224,1,3,5,11,",",0.007244341541081667
212,14224,2,10,12,11,",",0.004494188819080591
212,14224,3,15,17,11,",",0.0031925393268465996
212,14224,4,17,19,11,",",0.0029300798196345568
212,14224,5,46,48,11,",",0.0025770668871700764
212,14224,6,20,22,11,",",0.0019492582650855184
212,14224,7,22,24,11,",",0.0018406942253932357
212,14224,8,6,8,285,Ġand,0.0013852567644789815
212,14224,9,28,30,285,Ġand,0.0011920409742742777
212,14224,10,33,35,285,Ġand,0.0010180245153605938
213,11276,1,3,5,11,",",0.007086960598826408
213,11276,2,10,12,11,",",0.004323978442698717
213,11276,3,15,17,11,",",0.0030619155149906874
213,11276,4,46,48,11,",",0.00262994272634387
213,11276,5,20,22,11,",",0.00216506770811975
213,11276,6,17,19,11,",",0.002150676678866148
213,11276,7,22,24,11,",",0.0015790363540872931
213,11276,8,6,8,285,Ġand,0.0014608813216909766
213,11276,9,28,30,285,Ġand,0.0010380358435213566
213,11276,10,33,35,285,Ġand,0.0010129589354619384
214,9625,1,3,5,11,",",0.006672967690974474
214,9625,2,10,12,11,",",0.003995403181761503
214,9625,3,15,17,11,",",0.002982168458402157
214,9625,4,46,48,11,",",0.002662419807165861
214,9625,5,20,22,11,",",0.00233371090143919
214,9625,6,17,19,11,",",0.0018209385452792048
214,9625,7,22,24,11,",",0.0016755490796640515
214,9625,8,6,8,285,Ġand,0.0013942053774371743
214,9625,9,33,35,285,Ġand,0.0009785975562408566
214,9625,10,40,42,285,Ġand,0.0009484649053774774
215,9856,1,3,5,11,",",0.0068944948725402355
215,9856,2,10,12,11,",",0.004114111885428429
215,9856,3,15,17,11,",",0.003238264936953783
215,9856,4,46,48,11,",",0.0027139373123645782
215,9856,5,20,22,11,",",0.0023353598080575466
215,9856,6,17,19,11,",",0.001876648748293519
215,9856,7,22,24,11,",",0.0018569858511909842
215,9856,8,6,8,285,Ġand,0.0014063944108784199
215,9856,9,33,35,285,Ġand,0.0010546223493292928
215,9856,10,28,30,285,Ġand,0.00103799719363451
216,7761,1,3,5,11,",",0.006904955022037029
216,7761,2,10,12,11,",",0.004289187490940094
216,7761,3,15,17,11,",",0.0034270368050783873
216,7761,4,46,48,11,",",0.0026633399538695812
216,7761,5,20,22,11,",",0.0021973445545881987
216,7761,6,22,24,11,",",0.00209774449467659
216,7761,7,17,19,11,",",0.0018087868811562657
216,7761,8,6,8,285,Ġand,0.0014385468093678355
216,7761,9,28,30,285,Ġand,0.001127769472077489
216,7761,10,33,35,285,Ġand,0.0010495040332898498
217,15692,1,3,5,11,",",0.006480824667960405
217,15692,2,10,12,11,",",0.004262467380613089
217,15692,3,15,17,11,",",0.003323623677715659
217,15692,4,46,48,11,",",0.0024653642904013395
217,15692,5,22,24,11,",",0.002011702163144946
217,15692,6,20,22,11,",",0.001980412285774946
217,15692,7,17,19,11,",",0.001867859740741551
217,15692,8,6,8,285,Ġand,0.0014241902390494943
217,15692,9,19,21,14445,Ġpainting,0.0011218254221603274
217,15692,10,28,30,285,Ġand,0.0011053442722186446
218,10246,1,3,5,11,",",0.00615928927436471
218,10246,2,10,12,11,",",0.004184897057712078
218,10246,3,15,17,11,",",0.0031308052130043507
218,10246,4,46,48,11,",",0.002441898686811328
218,10246,5,17,19,11,",",0.002019607461988926
218,10246,6,20,22,11,",",0.0019088027765974402
218,10246,7,22,24,11,",",0.0018284801626577973
218,10246,8,6,8,285,Ġand,0.0014382563531398773
218,10246,9,19,21,14445,Ġpainting,0.0011310427216812968
218,10246,10,28,30,285,Ġand,0.0010736024705693126
219,10407,1,3,5,11,",",0.0068059624172747135
219,10407,2,10,12,11,",",0.004391918424516916
219,10407,3,15,17,11,",",0.0031446085777133703
219,10407,4,46,48,11,",",0.002635058481246233
219,10407,5,17,19,11,",",0.0020597989205271006
219,10407,6,20,22,11,",",0.0019343937747180462
219,10407,7,22,24,11,",",0.0016958605265244842
219,10407,8,6,8,285,Ġand,0.001399213564582169
219,10407,9,28,30,285,Ġand,0.001057588728144765
219,10407,10,40,42,285,Ġand,0.001014768611639738
220,5295,1,3,5,11,",",0.007224091794341803
220,5295,2,10,12,11,",",0.004343261010944843
220,5295,3,15,17,11,",",0.0031592966988682747
220,5295,4,46,48,11,",",0.0028125105891376734
220,5295,5,20,22,11,",",0.002065611770376563
220,5295,6,17,19,11,",",0.0019630533643066883
220,5295,7,22,24,11,",",0.0016540288925170898
220,5295,8,6,8,285,Ġand,0.0014259892050176859
220,5295,9,28,30,285,Ġand,0.0011027196887880564
220,5295,10,40,42,285,Ġand,0.0010250924387946725
221,10565,1,3,5,11,",",0.007281572557985783
221,10565,2,10,12,11,",",0.0041778613813221455
221,10565,3,15,17,11,",",0.003145982511341572
221,10565,4,46,48,11,",",0.00282419566065073
221,10565,5,20,22,11,",",0.0021554515697062016
221,10565,6,17,19,11,",",0.0018147018272429705
221,10565,7,22,24,11,",",0.001634359359741211
221,10565,8,6,8,285,Ġand,0.0013566644629463553
221,10565,9,28,30,285,Ġand,0.0011567478068172932
221,10565,10,40,42,285,Ġand,0.0010423208586871624
222,1877,1,3,5,11,",",0.007330834399908781
222,1877,2,10,12,11,",",0.004064864479005337
222,1877,3,15,17,11,",",0.003228183835744858
222,1877,4,46,48,11,",",0.002663680585101247
222,1877,5,20,22,11,",",0.002120750956237316
222,1877,6,17,19,11,",",0.0017961596604436636
222,1877,7,22,24,11,",",0.0017037002835422754
222,1877,8,6,8,285,Ġand,0.0013380295131355524
222,1877,9,28,30,285,Ġand,0.0012158203171566129
222,1877,10,40,42,285,Ġand,0.0010516421170905232
223,11754,1,3,5,11,",",0.0074707213789224625
223,11754,2,10,12,11,",",0.00407171156257391
223,11754,3,15,17,11,",",0.0032598215620964766
223,11754,4,46,48,11,",",0.002493607345968485
223,11754,5,20,22,11,",",0.002101828809827566
223,11754,6,22,24,11,",",0.0019691353663802147
223,11754,7,17,19,11,",",0.0019580754451453686
223,11754,8,6,8,285,Ġand,0.001420755055733025
223,11754,9,28,30,285,Ġand,0.0013453233987092972
223,11754,10,40,42,285,Ġand,0.001071375678293407
224,15320,1,3,5,11,",",0.007631837390363216
224,15320,2,10,12,11,",",0.004222407471388578
224,15320,3,15,17,11,",",0.0032206696923822165
224,15320,4,20,22,11,",",0.002547401934862137
224,15320,5,46,48,11,",",0.0025186538696289062
224,15320,6,22,24,11,",",0.0024910708889365196
224,15320,7,17,19,11,",",0.0024087964557111263
224,15320,8,28,30,285,Ġand,0.002104133600369096
224,15320,9,6,8,285,Ġand,0.0015326231950893998
224,15320,10,33,35,285,Ġand,0.001143129775300622
225,2610,1,3,5,11,",",0.007304572965949774
225,2610,2,10,12,11,",",0.004350251518189907
225,2610,3,17,19,11,",",0.004015470389276743
225,2610,4,15,17,11,",",0.003090827725827694
225,2610,5,20,22,11,",",0.0028610392473638058
225,2610,6,22,24,11,",",0.0027957174461334944
225,2610,7,46,48,11,",",0.002697687828913331
225,2610,8,28,30,285,Ġand,0.0023979623802006245
225,2610,9,6,8,285,Ġand,0.0015714920591562986
225,2610,10,33,35,285,Ġand,0.0013710784260183573
226,3521,1,3,5,11,",",0.007631945423781872
226,3521,2,17,19,11,",",0.004717908799648285
226,3521,3,10,12,11,",",0.0042985850013792515
226,3521,4,22,24,11,",",0.0037132748402655125
226,3521,5,15,17,11,",",0.00310532096773386
226,3521,6,46,48,11,",",0.00289620622061193
226,3521,7,20,22,11,",",0.00253637065179646
226,3521,8,28,30,285,Ġand,0.001837794785387814
226,3521,9,1,3,15213,Ġtemple,0.0016547237755730748
226,3521,10,6,8,285,Ġand,0.0014870220329612494
227,5321,1,3,5,11,",",0.007445329334586859
227,5321,2,10,12,11,",",0.004581203684210777
227,5321,3,17,19,11,",",0.0037131845019757748
227,5321,4,22,24,11,",",0.0034181575756520033
227,5321,5,46,48,11,",",0.003041875781491399
227,5321,6,15,17,11,",",0.003027714556083083
227,5321,7,20,22,11,",",0.0027289949357509613
227,5321,8,1,3,15213,Ġtemple,0.0019147947896271944
227,5321,9,28,30,285,Ġand,0.0017217553686350584
227,5321,10,33,35,285,Ġand,0.0015893055824562907
228,11362,1,3,5,11,",",0.007655124645680189
228,11362,2,10,12,11,",",0.004904768895357847
228,11362,3,22,24,11,",",0.003231951268389821
228,11362,4,46,48,11,",",0.003206768073141575
228,11362,5,17,19,11,",",0.003084333846345544
228,11362,6,15,17,11,",",0.0029301117174327374
228,11362,7,20,22,11,",",0.002687299158424139
228,11362,8,1,3,15213,Ġtemple,0.001826796680688858
228,11362,9,28,30,285,Ġand,0.0017690422246232629
228,11362,10,33,35,285,Ġand,0.0014814863679930568
229,14888,1,3,5,11,",",0.007543882355093956
229,14888,2,10,12,11,",",0.004771246109157801
229,14888,3,22,24,11,",",0.0035295828711241484
229,14888,4,46,48,11,",",0.003237286815419793
229,14888,5,17,19,11,",",0.002810027450323105
229,14888,6,15,17,11,",",0.002784515032544732
229,14888,7,20,22,11,",",0.0026170292403548956
229,14888,8,1,3,15213,Ġtemple,0.001662831287831068
229,14888,9,28,30,285,Ġand,0.001658499939367175
229,14888,10,36,38,1243,Ġgu,0.0014760320773348212
230,13981,1,3,5,11,",",0.007370003033429384
230,13981,2,10,12,11,",",0.004857367370277643
230,13981,3,22,24,11,",",0.0034661528188735247
230,13981,4,17,19,11,",",0.0030757763888686895
230,13981,5,46,48,11,",",0.0029389027040451765
230,13981,6,15,17,11,",",0.002735570538789034
230,13981,7,20,22,11,",",0.0026679658330976963
230,13981,8,28,30,285,Ġand,0.0016188754234462976
230,13981,9,36,38,1243,Ġgu,0.0015446968609467149
230,13981,10,6,8,285,Ġand,0.0014433456817641854
231,14148,1,3,5,11,",",0.007075118366628885
231,14148,2,10,12,11,",",0.00460452726110816
231,14148,3,17,19,11,",",0.003211763920262456
231,14148,4,15,17,11,",",0.0027763426769524813
231,14148,5,46,48,11,",",0.0027690348215401173
231,14148,6,22,24,11,",",0.0025130014400929213
231,14148,7,20,22,11,",",0.002457375405356288
231,14148,8,28,30,285,Ġand,0.0018537533469498158
231,14148,9,6,8,285,Ġand,0.0015517912106588483
231,14148,10,36,38,1243,Ġgu,0.0013297003461048007
232,15411,1,3,5,11,",",0.007355697453022003
232,15411,2,10,12,11,",",0.004640235565602779
232,15411,3,17,19,11,",",0.003162817796692252
232,15411,4,15,17,11,",",0.003025829093530774
232,15411,5,46,48,11,",",0.002743514720350504
232,15411,6,20,22,11,",",0.002401474630460143
232,15411,7,22,24,11,",",0.002286194358021021
232,15411,8,28,30,285,Ġand,0.002237569075077772
232,15411,9,6,8,285,Ġand,0.0015746119897812605
232,15411,10,33,35,285,Ġand,0.0012324952986091375
233,6076,1,3,5,11,",",0.00748579204082489
233,6076,2,10,12,11,",",0.004311051685363054
233,6076,3,15,17,11,",",0.0033438256941735744
233,6076,4,17,19,11,",",0.0029996500816196203
233,6076,5,46,48,11,",",0.0026281520258635283
233,6076,6,28,30,285,Ġand,0.0025158764328807592
233,6076,7,20,22,11,",",0.0022445896174758673
233,6076,8,22,24,11,",",0.002234711777418852
233,6076,9,6,8,285,Ġand,0.0014181244187057018
233,6076,10,25,27,72410,Ġgreg,0.001363200950436294
234,13482,1,3,5,11,",",0.00789647176861763
234,13482,2,10,12,11,",",0.0046704113483428955
234,13482,3,17,19,11,",",0.003419039538130164
234,13482,4,15,17,11,",",0.003417091676965356
234,13482,5,46,48,11,",",0.0027191736735403538
234,13482,6,28,30,285,Ġand,0.002712033689022064
234,13482,7,20,22,11,",",0.0022024645004421473
234,13482,8,22,24,11,",",0.001974651124328375
234,13482,9,25,27,72410,Ġgreg,0.0012940086890012026
234,13482,10,6,8,285,Ġand,0.0012673743767663836
235,5471,1,3,5,11,",",0.007814217358827591
235,5471,2,10,12,11,",",0.004618408624082804
235,5471,3,17,19,11,",",0.003484415588900447
235,5471,4,15,17,11,",",0.003288050414994359
235,5471,5,46,48,11,",",0.002594894729554653
235,5471,6,20,22,11,",",0.0018629153491929173
235,5471,7,22,24,11,",",0.001777194207534194
235,5471,8,28,30,285,Ġand,0.0016600198578089476
235,5471,9,6,8,285,Ġand,0.001270412583835423
235,5471,10,40,42,285,Ġand,0.001119496300816536
236,14883,1,3,5,11,",",0.007732679136097431
236,14883,2,10,12,11,",",0.0046423450112342834
236,14883,3,15,17,11,",",0.0030126955825835466
236,14883,4,17,19,11,",",0.002618929138407111
236,14883,5,46,48,11,",",0.002481041708961129
236,14883,6,20,22,11,",",0.0017654704861342907
236,14883,7,22,24,11,",",0.0017212466336786747
236,14883,8,28,30,285,Ġand,0.0013778541469946504
236,14883,9,6,8,285,Ġand,0.0013396994909271598
236,14883,10,40,42,285,Ġand,0.001083485665731132
237,2272,1,3,5,11,",",0.007756975479424
237,2272,2,10,12,11,",",0.0044764201156795025
237,2272,3,15,17,11,",",0.002900300780311227
237,2272,4,46,48,11,",",0.002468979684635997
237,2272,5,17,19,11,",",0.0021679033525288105
237,2272,6,20,22,11,",",0.001850638771429658
237,2272,7,22,24,11,",",0.0015303698601201177
237,2272,8,6,8,285,Ġand,0.0014968464383855462
237,2272,9,28,30,285,Ġand,0.0011027471628040075
237,2272,10,40,42,285,Ġand,0.001046138582751155
238,5670,1,3,5,11,",",0.007569257635623217
238,5670,2,10,12,11,",",0.004239131696522236
238,5670,3,15,17,11,",",0.0029690340161323547
238,5670,4,46,48,11,",",0.0025461597833782434
238,5670,5,20,22,11,",",0.002065317938104272
238,5670,6,17,19,11,",",0.0018745664274320006
238,5670,7,6,8,285,Ġand,0.0016268347389996052
238,5670,8,22,24,11,",",0.0014663015026599169
238,5670,9,28,30,285,Ġand,0.0010386549402028322
238,5670,10,40,42,285,Ġand,0.0010270819766446948
239,7307,1,3,5,11,",",0.0072155119851231575
239,7307,2,10,12,11,",",0.004076623357832432
239,7307,3,15,17,11,",",0.0031421263702213764
239,7307,4,46,48,11,",",0.0027419705875217915
239,7307,5,20,22,11,",",0.0021510091610252857
239,7307,6,17,19,11,",",0.0016646949807181954
239,7307,7,22,24,11,",",0.0015652298461645842
239,7307,8,6,8,285,Ġand,0.0015183468349277973
239,7307,9,28,30,285,Ġand,0.001014599110931158
239,7307,10,33,35,285,Ġand,0.0009989396203309298
240,10446,1,3,5,11,",",0.007076151669025421
240,10446,2,10,12,11,",",0.004090691916644573
240,10446,3,15,17,11,",",0.003324331482872367
240,10446,4,46,48,11,",",0.002838715212419629
240,10446,5,20,22,11,",",0.0019779144786298275
240,10446,6,22,24,11,",",0.0016652146587148309
240,10446,7,17,19,11,",",0.001595283392816782
240,10446,8,6,8,285,Ġand,0.0013942604418843985
240,10446,9,28,30,285,Ġand,0.0010025554802268744
240,10446,10,40,42,285,Ġand,0.000996938208118081
241,204,1,3,5,11,",",0.006862921640276909
241,204,2,10,12,11,",",0.004370579030364752
241,204,3,15,17,11,",",0.0033072675578296185
241,204,4,46,48,11,",",0.0027403640560805798
241,204,5,20,22,11,",",0.001840925426222384
241,204,6,22,24,11,",",0.0017813734011724591
241,204,7,17,19,11,",",0.0017192215891554952
241,204,8,6,8,285,Ġand,0.0013295394601300359
241,204,9,28,30,285,Ġand,0.0010861657792702317
241,204,10,40,42,285,Ġand,0.0010703970910981297
242,648,1,3,5,11,",",0.006892167963087559
242,648,2,10,12,11,",",0.004532866645604372
242,648,3,15,17,11,",",0.003104605246335268
242,648,4,46,48,11,",",0.0025861968751996756
242,648,5,17,19,11,",",0.001995217055082321
242,648,6,20,22,11,",",0.0017868585418909788
242,648,7,22,24,11,",",0.0017312971176579595
242,648,8,6,8,285,Ġand,0.0013929868582636118
242,648,9,28,30,285,Ġand,0.0010884864022955298
242,648,10,40,42,285,Ġand,0.0010829069651663303
243,3599,1,3,5,11,",",0.007089601829648018
243,3599,2,10,12,11,",",0.004575952887535095
243,3599,3,15,17,11,",",0.003024639328941703
243,3599,4,46,48,11,",",0.002510194666683674
243,3599,5,17,19,11,",",0.002059667371213436
243,3599,6,20,22,11,",",0.0018235425231978297
243,3599,7,22,24,11,",",0.0015822442946955562
243,3599,8,6,8,285,Ġand,0.001419581240043044
243,3599,9,28,30,285,Ġand,0.001079436857253313
243,3599,10,40,42,285,Ġand,0.0010736683616414666
244,8698,1,3,5,11,",",0.007248599547892809
244,8698,2,10,12,11,",",0.004298442509025335
244,8698,3,15,17,11,",",0.002943460363894701
244,8698,4,46,48,11,",",0.0023818917106837034
244,8698,5,20,22,11,",",0.0019284106092527509
244,8698,6,17,19,11,",",0.0018572473200038075
244,8698,7,6,8,285,Ġand,0.0015171518316492438
244,8698,8,22,24,11,",",0.0014528220053762197
244,8698,9,28,30,285,Ġand,0.001009093364700675
244,8698,10,40,42,285,Ġand,0.000999121111817658
245,5976,1,3,5,11,",",0.0072486079297959805
245,5976,2,10,12,11,",",0.004100848454982042
245,5976,3,15,17,11,",",0.003116534324362874
245,5976,4,46,48,11,",",0.0024230428971350193
245,5976,5,20,22,11,",",0.0021304297260940075
245,5976,6,17,19,11,",",0.0016932686557993293
245,5976,7,6,8,285,Ġand,0.0015593525022268295
245,5976,8,22,24,11,",",0.0014858526410534978
245,5976,9,28,30,285,Ġand,0.0010389289818704128
245,5976,10,40,42,285,Ġand,0.000993255409412086
246,14347,1,3,5,11,",",0.0071076927706599236
246,14347,2,10,12,11,",",0.0039103771559894085
246,14347,3,15,17,11,",",0.0032812533900141716
246,14347,4,46,48,11,",",0.0024731720332056284
246,14347,5,20,22,11,",",0.002141508972272277
246,14347,6,22,24,11,",",0.0016155724879354239
246,14347,7,17,19,11,",",0.0015979029703885317
